totalId:ID,name,:LABEL
270885,3.00亿元,总授信额度
270886,1.00亿元,总授信额度
270887,2.40亿元,总授信额度
270888,16.00亿元,总授信额度
270889,6.00亿元,总授信额度
270890,5.00亿元,总授信额度
270891,243.59亿元,总授信额度
270892,67.30亿元,总授信额度
270893,73.28亿元,总授信额度
270894,103.53亿元,总授信额度
270895,4.51亿元,总授信额度
270896,78.16亿元,总授信额度
270897,24.30亿元,总授信额度
270898,9.00亿元,总授信额度
270899,43.40亿元,总授信额度
270900,13.20亿元,总授信额度
270901,210.00亿元,总授信额度
270902,26.00亿元,总授信额度
270903,14.50亿元,总授信额度
270904,41.00亿元,总授信额度
270905,20.00亿元,总授信额度
270906,5.75亿元,总授信额度
270907,2.00亿元,总授信额度
270908,2.00亿元,总授信额度
270909,10.00亿元,总授信额度
270910,25.00亿元,总授信额度
270911,4.00亿元,总授信额度
270912,8.00亿元,总授信额度
270913,11.52亿元,总授信额度
270914,3.36亿元,总授信额度
270915,6.00亿元,总授信额度
270916,4.00亿元,总授信额度
270917,561.19亿元,总授信额度
270918,293.80亿元,总授信额度
270919,227.54亿元,总授信额度
270920,0.20亿元,总授信额度
270921,4.60亿元,总授信额度
270922,2.10亿元,总授信额度
270923,1.50亿元,总授信额度
270924,132.59亿元,总授信额度
270925,2.60亿元,总授信额度
270926,95.80亿元,总授信额度
270927,343.06亿元,总授信额度
270928,276.03亿元,总授信额度
270929,261.85亿元,总授信额度
270930,143.82亿元,总授信额度
270931,142.23亿元,总授信额度
270932,95.52亿元,总授信额度
270933,87.98亿元,总授信额度
270934,83.00亿元,总授信额度
270935,79.40亿元,总授信额度
270936,70.50亿元,总授信额度
270937,1583.38亿元,总授信额度
270938,32.00亿元,总授信额度
270939,278.53亿元,总授信额度
270940,102.95亿元,总授信额度
270941,8.20亿元,总授信额度
270942,59.46亿元,总授信额度
270943,13.00亿元,总授信额度
270944,48.37亿元,总授信额度
270945,2.50亿元,总授信额度
270946,46.80亿元,总授信额度
270947,2.04亿元,总授信额度
270948,5.55亿元,总授信额度
270949,10.41亿元,总授信额度
270950,1.50亿元,总授信额度
270951,86.60亿元,总授信额度
270952,0.96亿元,总授信额度
270953,1.50亿元,总授信额度
270954,8.00亿元,总授信额度
270955,37.88亿元,总授信额度
270956,4.40亿元,总授信额度
270957,66.00亿元,总授信额度
270958,27.14亿元,总授信额度
270959,20.21亿元,总授信额度
270960,1.80亿元,总授信额度
270961,3.00亿元,总授信额度
270962,15.50亿元,总授信额度
270963,0.04亿元,总授信额度
270964,2111.41亿元,总授信额度
270965,106.00亿元,总授信额度
270966,11.10亿元,总授信额度
270967,3.00亿元,总授信额度
270968,2.00亿元,总授信额度
270969,1.00亿元,总授信额度
270970,0.30亿元,总授信额度
270971,0.30亿元,总授信额度
270972,0.20亿元,总授信额度
270973,17.90亿元,总授信额度
270974,7.05亿元,总授信额度
270975,5.00亿元,总授信额度
270976,7.63亿元,总授信额度
270977,8.00亿元,总授信额度
270978,5.30亿元,总授信额度
270979,4.00亿元,总授信额度
270980,3.00亿元,总授信额度
270981,1.65亿元,总授信额度
270982,5.00亿元,总授信额度
270983,6.50亿元,总授信额度
270984,3.00亿元,总授信额度
270985,0.80亿元,总授信额度
270986,2.00亿元,总授信额度
270987,2.48亿元,总授信额度
270988,1.85亿元,总授信额度
270989,1.00亿元,总授信额度
270990,8.00亿元,总授信额度
270991,0.75亿元,总授信额度
270992,0.77亿元,总授信额度
270993,30.00亿元,总授信额度
270994,7.00亿元,总授信额度
270995,5.00亿元,总授信额度
270996,3.00亿元,总授信额度
270997,3.00亿元,总授信额度
270998,0.70亿元,总授信额度
270999,0.90亿元,总授信额度
271000,4.50亿元,总授信额度
271001,1.60亿元,总授信额度
271002,0.60亿元,总授信额度
271003,2.00亿元,总授信额度
271004,1.50亿元,总授信额度
271005,23.85亿元,总授信额度
271006,99.53亿元,总授信额度
271007,119.06亿元,总授信额度
271008,245.00亿元,总授信额度
271009,213.00亿元,总授信额度
271010,200.00亿元,总授信额度
271011,226.00亿元,总授信额度
271012,210.00亿元,总授信额度
271013,138.00亿元,总授信额度
271014,200.00亿元,总授信额度
271015,200.00亿元,总授信额度
271016,123.00亿元,总授信额度
271017,129.00亿元,总授信额度
271018,1.80亿元,总授信额度
271019,2.00亿元,总授信额度
271020,1.43亿元,总授信额度
271021,45.13亿元,总授信额度
271022,34.66亿元,总授信额度
271023,8.00亿元,总授信额度
271024,24.83亿元,总授信额度
271025,19.00亿元,总授信额度
271026,60.45亿元,总授信额度
271027,0.70亿元,总授信额度
271028,20.00亿元,总授信额度
271029,16.57亿元,总授信额度
271030,11.00亿元,总授信额度
271031,10.10亿元,总授信额度
271032,14.50亿元,总授信额度
271033,9.90亿元,总授信额度
271034,9.35亿元,总授信额度
271035,8.00亿元,总授信额度
271036,6.66亿元,总授信额度
271037,6.00亿元,总授信额度
271038,6.00亿元,总授信额度
271039,5.50亿元,总授信额度
271040,6.00亿元,总授信额度
271041,5.00亿元,总授信额度
271042,5.50亿元,总授信额度
271043,5.00亿元,总授信额度
271044,8.00亿元,总授信额度
271045,5.60亿元,总授信额度
271046,4.22亿元,总授信额度
271047,4.00亿元,总授信额度
271048,12.50亿元,总授信额度
271049,2.50亿元,总授信额度
271050,2.40亿元,总授信额度
271051,1.80亿元,总授信额度
271052,186.10亿元,总授信额度
271053,2.00亿元,总授信额度
271054,1.00亿元,总授信额度
271055,3.00亿元,总授信额度
271056,1.40亿元,总授信额度
271057,2.00亿元,总授信额度
271058,3.00亿元,总授信额度
271059,10.16亿元,总授信额度
271060,0.50亿元,总授信额度
271061,1.22亿元,总授信额度
271062,10.00亿元,总授信额度
271063,1.00亿元,总授信额度
271064,0.30亿元,总授信额度
271065,1.60亿元,总授信额度
271066,0.26亿元,总授信额度
271067,1.80亿元,总授信额度
271068,1.80亿元,总授信额度
271069,1.60亿元,总授信额度
271070,4.00亿元,总授信额度
271071,52.00亿元,总授信额度
271072,7.50亿元,总授信额度
271073,6.00亿元,总授信额度
271074,5.00亿元,总授信额度
271075,5.00亿元,总授信额度
271076,4.00亿元,总授信额度
271077,126.14亿元,总授信额度
271078,6.00亿元,总授信额度
271079,0.50亿元,总授信额度
271080,11.00亿元,总授信额度
271081,0.80亿元,总授信额度
271082,5.00亿元,总授信额度
271083,5.00亿元,总授信额度
271084,1.00亿元,总授信额度
271085,29.30亿元,总授信额度
271086,6.13亿元,总授信额度
271087,199.15亿元,总授信额度
271088,32.00亿元,总授信额度
271089,29.39亿元,总授信额度
271090,22.00亿元,总授信额度
271091,18.72亿元,总授信额度
271092,15.00亿元,总授信额度
271093,10.90亿元,总授信额度
271094,10.00亿元,总授信额度
271095,8.44亿元,总授信额度
271096,7.50亿元,总授信额度
271097,6.00亿元,总授信额度
271098,4.00亿元,总授信额度
271099,4.00亿元,总授信额度
271100,3.00亿元,总授信额度
271101,2.00亿元,总授信额度
271102,2.00亿元,总授信额度
271103,1.61亿元,总授信额度
271104,1.50亿元,总授信额度
271105,1.00亿元,总授信额度
271106,0.70亿元,总授信额度
271107,0.30亿元,总授信额度
271108,0.30亿元,总授信额度
271109,333.04亿元,总授信额度
271110,0.30亿元,总授信额度
271111,1.30亿元,总授信额度
271112,39.88亿元,总授信额度
271113,37.20亿元,总授信额度
271114,17.69亿元,总授信额度
271115,8.50亿元,总授信额度
271116,2.30亿元,总授信额度
271117,40.43亿元,总授信额度
271118,18.80亿元,总授信额度
271119,14.86亿元,总授信额度
271120,9.00亿元,总授信额度
271121,8.30亿元,总授信额度
271122,7.80亿元,总授信额度
271123,7.00亿元,总授信额度
271124,5.00亿元,总授信额度
271125,4.43亿元,总授信额度
271126,5.00亿元,总授信额度
271127,4.00亿元,总授信额度
271128,3.00亿元,总授信额度
271129,2.00亿元,总授信额度
271130,2.00亿元,总授信额度
271131,0.70亿元,总授信额度
271132,0.50亿元,总授信额度
271133,0.50亿元,总授信额度
271134,238.89亿元,总授信额度
271135,8.00亿元,总授信额度
271136,3.00亿元,总授信额度
271137,20.00亿元,总授信额度
271138,31.00亿元,总授信额度
271139,1.00亿元,总授信额度
271140,4.00亿元,总授信额度
271141,6.00亿元,总授信额度
271142,237.89亿元,总授信额度
271143,554.80亿元,总授信额度
271144,6.00亿元,总授信额度
271145,17.65亿元,总授信额度
271146,120.00亿元,总授信额度
271147,1.00亿元,总授信额度
271148,11.50亿元,总授信额度
271149,30.00亿元,总授信额度
271150,3.00亿元,总授信额度
271151,40.00亿元,总授信额度
271152,82.00亿元,总授信额度
271153,3.00亿元,总授信额度
271154,3.00亿元,总授信额度
271155,8.00亿元,总授信额度
271156,2.00亿元,总授信额度
271157,5.00亿元,总授信额度
271158,1.71亿元,总授信额度
271159,333.86亿元,总授信额度
271160,31.20亿元,总授信额度
271161,8.00亿元,总授信额度
271162,12.90亿元,总授信额度
271163,3.00亿元,总授信额度
271164,4.52亿元,总授信额度
271165,6.00亿元,总授信额度
271166,5.48亿元,总授信额度
271167,2.17亿元,总授信额度
271168,5.25亿元,总授信额度
271169,1.05亿元,总授信额度
271170,1.00亿元,总授信额度
271171,0.45亿元,总授信额度
271172,0.60亿元,总授信额度
271173,0.15亿元,总授信额度
271174,0.20亿元,总授信额度
271175,0.20亿元,总授信额度
271176,0.30亿元,总授信额度
271177,0.20亿元,总授信额度
271178,0.50亿元,总授信额度
271179,0.50亿元,总授信额度
271180,52.47亿元,总授信额度
271181,55.14亿元,总授信额度
271182,29.36亿元,总授信额度
271183,2.00亿元,总授信额度
271184,1.60亿元,总授信额度
271185,3.50亿元,总授信额度
271186,2.00亿元,总授信额度
271187,9.10亿元,总授信额度
271188,0.80亿元,总授信额度
271189,17.60亿元,总授信额度
271190,6.00亿元,总授信额度
271191,34.85亿元,总授信额度
271192,22.50亿元,总授信额度
271193,20.24亿元,总授信额度
271194,1344.10亿元,总授信额度
271195,28.84亿元,总授信额度
271196,2.20亿元,总授信额度
271197,456.62亿元,总授信额度
271198,1.20亿元,总授信额度
271199,41.25亿元,总授信额度
271200,10.00亿元,总授信额度
271201,15.00亿元,总授信额度
271202,1.00亿元,总授信额度
271203,0.50亿元,总授信额度
271204,2.00亿元,总授信额度
271205,13.00亿元,总授信额度
271206,2.50亿元,总授信额度
271207,0.50亿元,总授信额度
271208,0.45亿元,总授信额度
271209,1.20亿元,总授信额度
271210,3.00亿元,总授信额度
271211,3.30亿元,总授信额度
271212,5.45亿元,总授信额度
271213,2.00亿元,总授信额度
271214,11.00亿元,总授信额度
271215,8.99亿元,总授信额度
271216,4.00亿元,总授信额度
271217,2.00亿元,总授信额度
271218,3.00亿元,总授信额度
271219,0.28亿元,总授信额度
271220,5.00亿元,总授信额度
271221,10.00亿元,总授信额度
271222,7.20亿元,总授信额度
271223,0.44亿元,总授信额度
271224,0.05亿元,总授信额度
271225,7.87亿元,总授信额度
271226,6.46亿元,总授信额度
271227,2.50亿元,总授信额度
271228,10.80亿元,总授信额度
271229,10.00亿元,总授信额度
271230,5.00亿元,总授信额度
271231,15.00亿元,总授信额度
271232,10.94亿元,总授信额度
271233,5.00亿元,总授信额度
271234,9.22亿元,总授信额度
271235,0.40亿元,总授信额度
271236,75.32亿元,总授信额度
271237,604.28亿元,总授信额度
271238,0.50亿元,总授信额度
271239,221.00亿元,总授信额度
271240,233.72亿元,总授信额度
271241,334.52亿元,总授信额度
271242,149.77亿元,总授信额度
271243,76.00亿元,总授信额度
271244,5.00亿元,总授信额度
271245,179.65亿元,总授信额度
271246,168.00亿元,总授信额度
271247,13.00亿元,总授信额度
271248,182.91亿元,总授信额度
271249,38.00亿元,总授信额度
271250,1.00亿元,总授信额度
271251,5.00亿元,总授信额度
271252,14.00亿元,总授信额度
271253,1.30亿元,总授信额度
271254,10.00亿元,总授信额度
271255,40.00亿元,总授信额度
271256,129.40亿元,总授信额度
271257,25.00亿元,总授信额度
271258,4.50亿元,总授信额度
271259,10.00亿元,总授信额度
271260,5.00亿元,总授信额度
271261,6.68亿元,总授信额度
271262,5.00亿元,总授信额度
271263,1403.73亿元,总授信额度
271264,63.10亿元,总授信额度
271265,8.20亿元,总授信额度
271266,20.00亿元,总授信额度
271267,48.00亿元,总授信额度
271268,3.50亿元,总授信额度
271269,11.00亿元,总授信额度
271270,3.00亿元,总授信额度
271271,0.20亿元,总授信额度
271272,10.00亿元,总授信额度
271273,5.00亿元,总授信额度
271274,0.50亿元,总授信额度
271275,1.00亿元,总授信额度
271276,102.20亿元,总授信额度
271277,7.10亿元,总授信额度
271278,1.11亿元,总授信额度
271279,7.78亿元,总授信额度
271280,7.00亿元,总授信额度
271281,5.29亿元,总授信额度
271282,10.49亿元,总授信额度
271283,5.25亿元,总授信额度
271284,8.65亿元,总授信额度
271285,20.00亿元,总授信额度
271286,34.22亿元,总授信额度
271287,1.50亿元,总授信额度
271288,11.50亿元,总授信额度
271289,9.53亿元,总授信额度
271290,6.70亿元,总授信额度
271291,3.00亿元,总授信额度
271292,0.40亿元,总授信额度
271293,12.40亿元,总授信额度
271294,1.00亿元,总授信额度
271295,2.60亿元,总授信额度
271296,8.00亿元,总授信额度
271297,3.90亿元,总授信额度
271298,10.14亿元,总授信额度
271299,4.63亿元,总授信额度
271300,18.00亿元,总授信额度
271301,3.90亿元,总授信额度
271302,2.00亿元,总授信额度
271303,2.03亿元,总授信额度
271304,1.00亿元,总授信额度
271305,200.91亿元,总授信额度
271306,0.20亿元,总授信额度
271307,0.18亿元,总授信额度
271308,1.58亿元,总授信额度
271309,27.50亿元,总授信额度
271310,51.76亿元,总授信额度
271311,140.00亿元,总授信额度
271312,1.05亿元,总授信额度
271313,11.60亿元,总授信额度
271314,28.20亿元,总授信额度
271315,21.80亿元,总授信额度
271316,17.50亿元,总授信额度
271317,15.49亿元,总授信额度
271318,11.40亿元,总授信额度
271319,6.40亿元,总授信额度
271320,2.00亿元,总授信额度
271321,0.82亿元,总授信额度
271322,7.29亿元,总授信额度
271323,3.00亿元,总授信额度
271324,1.80亿元,总授信额度
271325,127.30亿元,总授信额度
271326,1.60亿元,总授信额度
271327,7.80亿元,总授信额度
271328,5.00亿元,总授信额度
271329,4.00亿元,总授信额度
271330,14.00亿元,总授信额度
271331,11.00亿元,总授信额度
271332,2.40亿元,总授信额度
271333,43.00亿元,总授信额度
271334,12.00亿元,总授信额度
271335,15.35亿元,总授信额度
271336,9.80亿元,总授信额度
271337,16.01亿元,总授信额度
271338,9.81亿元,总授信额度
271339,34.30亿元,总授信额度
271340,3.00亿元,总授信额度
271341,2.10亿元,总授信额度
271342,0.90亿元,总授信额度
271343,3.50亿元,总授信额度
271344,12.00亿元,总授信额度
271345,10.27亿元,总授信额度
271346,14.00亿元,总授信额度
271347,4.00亿元,总授信额度
271348,2.00亿元,总授信额度
271349,5.00亿元,总授信额度
271350,8.00亿元,总授信额度
271351,1.00亿元,总授信额度
271352,6.50亿元,总授信额度
271353,3.00亿元,总授信额度
271354,2.00亿元,总授信额度
271355,3.50亿元,总授信额度
271356,2.00亿元,总授信额度
271357,3.00亿元,总授信额度
271358,271.84亿元,总授信额度
271359,195.50亿元,总授信额度
271360,0.36亿元,总授信额度
271361,0.36亿元,总授信额度
271362,100.77亿元,总授信额度
271363,3.00亿元,总授信额度
271364,3.00亿元,总授信额度
271365,0.40亿元,总授信额度
271366,6.40亿元,总授信额度
271367,0.40亿元,总授信额度
271368,0.30亿元,总授信额度
271369,30.50亿元,总授信额度
271370,0.20亿元,总授信额度
271371,0.20亿元,总授信额度
271372,0.10亿元,总授信额度
271373,0.50亿元,总授信额度
271374,4.10亿元,总授信额度
271375,19.56亿元,总授信额度
271376,17560.00亿元,总授信额度
271377,0.25亿元,总授信额度
271378,638.82亿元,总授信额度
271379,3.00亿元,总授信额度
271380,15.20亿元,总授信额度
271381,26.44亿元,总授信额度
271382,150.23亿元,总授信额度
271383,263.60亿元,总授信额度
271384,0.10亿元,总授信额度
271385,0.08亿元,总授信额度
271386,6.00亿元,总授信额度
271387,3.00亿元,总授信额度
271388,4.15亿元,总授信额度
271389,5.00亿元,总授信额度
271390,3.00亿元,总授信额度
271391,6.00亿元,总授信额度
271392,0.15亿元,总授信额度
271393,0.26亿元,总授信额度
271394,1.00亿元,总授信额度
271395,2.60亿元,总授信额度
271396,4.20亿元,总授信额度
271397,15.00亿元,总授信额度
271398,2.50亿元,总授信额度
271399,0.80亿元,总授信额度
271400,0.70亿元,总授信额度
271401,2.39亿元,总授信额度
271402,2.60亿元,总授信额度
271403,5.00亿元,总授信额度
271404,2.00亿元,总授信额度
271405,1.20亿元,总授信额度
271406,3.34亿元,总授信额度
271407,1.50亿元,总授信额度
271408,3.50亿元,总授信额度
271409,1.90亿元,总授信额度
271410,0.30亿元,总授信额度
271411,1.00亿元,总授信额度
271412,0.66亿元,总授信额度
271413,1.56亿元,总授信额度
271414,2.00亿元,总授信额度
271415,0.80亿元,总授信额度
271416,0.60亿元,总授信额度
271417,0.27亿元,总授信额度
271418,0.15亿元,总授信额度
271419,0.05亿元,总授信额度
271420,0.10亿元,总授信额度
271421,0.01亿元,总授信额度
271422,0.10亿元,总授信额度
271423,0.40亿元,总授信额度
271424,0.30亿元,总授信额度
271425,0.10亿元,总授信额度
271426,0.05亿元,总授信额度
271427,0.11亿元,总授信额度
271428,0.15亿元,总授信额度
271429,0.14亿元,总授信额度
271430,0.10亿元,总授信额度
271431,0.28亿元,总授信额度
271432,0.10亿元,总授信额度
271433,1.50亿元,总授信额度
271434,0.04亿元,总授信额度
271435,0.40亿元,总授信额度
271436,0.30亿元,总授信额度
271437,0.48亿元,总授信额度
271438,0.05亿元,总授信额度
271439,90.07亿元,总授信额度
271440,241.80亿元,总授信额度
271441,59.10亿元,总授信额度
271442,0.30亿元,总授信额度
271443,6.00亿元,总授信额度
271444,15.48亿元,总授信额度
271445,115.85亿元,总授信额度
271446,31.86亿元,总授信额度
271447,5.00亿元,总授信额度
271448,12.33亿元,总授信额度
271449,6.40亿元,总授信额度
271450,3.55亿元,总授信额度
271451,33.19亿元,总授信额度
271452,3.52亿元,总授信额度
271453,2.56亿元,总授信额度
271454,235.74亿元,总授信额度
271455,3.00亿元,总授信额度
271456,491.30亿元,总授信额度
271457,91.50亿元,总授信额度
271458,90.00亿元,总授信额度
271459,54.00亿元,总授信额度
271460,13.00亿元,总授信额度
271461,65.00亿元,总授信额度
271462,10.00亿元,总授信额度
271463,8.60亿元,总授信额度
271464,10.00亿元,总授信额度
271465,40.00亿元,总授信额度
271466,40.00亿元,总授信额度
271467,11.00亿元,总授信额度
271468,15.00亿元,总授信额度
271469,939.40亿元,总授信额度
271470,91.56亿元,总授信额度
271471,38.80亿元,总授信额度
271472,35.52亿元,总授信额度
271473,130.20亿元,总授信额度
271474,2.00亿元,总授信额度
271475,1.00亿元,总授信额度
271476,20.60亿元,总授信额度
271477,45.40亿元,总授信额度
271478,16.15亿元,总授信额度
271479,5.80亿元,总授信额度
271480,0.80亿元,总授信额度
271481,6.80亿元,总授信额度
271482,14.70亿元,总授信额度
271483,6.90亿元,总授信额度
271484,2.60亿元,总授信额度
271485,0.75亿元,总授信额度
271486,3.40亿元,总授信额度
271487,33.27亿元,总授信额度
271488,2.00亿元,总授信额度
271489,6.00亿元,总授信额度
271490,3.10亿元,总授信额度
271491,2.00亿元,总授信额度
271492,0.75亿元,总授信额度
271493,6.00亿元,总授信额度
271494,2.00亿元,总授信额度
271495,1.80亿元,总授信额度
271496,12.50亿元,总授信额度
271497,13.05亿元,总授信额度
271498,92.71亿元,总授信额度
271499,83.50亿元,总授信额度
271500,38.00亿元,总授信额度
271501,26.37亿元,总授信额度
271502,13.36亿元,总授信额度
271503,4.85亿元,总授信额度
271504,9.50亿元,总授信额度
271505,38.69亿元,总授信额度
271506,1.10亿元,总授信额度
271507,0.55亿元,总授信额度
271508,1.68亿元,总授信额度
271509,0.30亿元,总授信额度
271510,5.00亿元,总授信额度
271511,4.80亿元,总授信额度
271512,3.00亿元,总授信额度
271513,5.18亿元,总授信额度
271514,5.00亿元,总授信额度
271515,30.00亿元,总授信额度
271516,15.00亿元,总授信额度
271517,5.00亿元,总授信额度
271518,0.50亿元,总授信额度
271519,71.71亿元,总授信额度
271520,134.00亿元,总授信额度
271521,87.14亿元,总授信额度
271522,42.00亿元,总授信额度
271523,51.66亿元,总授信额度
271524,37.00亿元,总授信额度
271525,37.03亿元,总授信额度
271526,31.70亿元,总授信额度
271527,39.60亿元,总授信额度
271528,23.00亿元,总授信额度
271529,29.30亿元,总授信额度
271530,20.00亿元,总授信额度
271531,15.00亿元,总授信额度
271532,21.70亿元,总授信额度
271533,15.00亿元,总授信额度
271534,18.65亿元,总授信额度
271535,8.50亿元,总授信额度
271536,5.40亿元,总授信额度
271537,7.00亿元,总授信额度
271538,1.00亿元,总授信额度
271539,1.00亿元,总授信额度
271540,1.00亿元,总授信额度
271541,1.00亿元,总授信额度
271542,5.00亿元,总授信额度
271543,5.00亿元,总授信额度
271544,40.00亿元,总授信额度
271545,749.39亿元,总授信额度
271546,0.45亿元,总授信额度
271547,29.50亿元,总授信额度
271548,16.95亿元,总授信额度
271549,13.00亿元,总授信额度
271550,8.50亿元,总授信额度
271551,6.00亿元,总授信额度
271552,6.00亿元,总授信额度
271553,10.00亿元,总授信额度
271554,1.42亿元,总授信额度
271555,39.47亿元,总授信额度
271556,17.00亿元,总授信额度
271557,9.19亿元,总授信额度
271558,5.00亿元,总授信额度
271559,2.00亿元,总授信额度
271560,4.80亿元,总授信额度
271561,7.00亿元,总授信额度
271562,5.00亿元,总授信额度
271563,4.50亿元,总授信额度
271564,8.00亿元,总授信额度
271565,2.00亿元,总授信额度
271566,6.00亿元,总授信额度
271567,1.75亿元,总授信额度
271568,1.00亿元,总授信额度
271569,3.00亿元,总授信额度
271570,7.50亿元,总授信额度
271571,5.00亿元,总授信额度
271572,3.00亿元,总授信额度
271573,10.00亿元,总授信额度
271574,1.30亿元,总授信额度
271575,20.00亿元,总授信额度
271576,10.00亿元,总授信额度
271577,8.84亿元,总授信额度
271578,1.00亿元,总授信额度
271579,2.00亿元,总授信额度
271580,10.00亿元,总授信额度
271581,5.00亿元,总授信额度
271582,5.00亿元,总授信额度
271583,2.00亿元,总授信额度
271584,7.00亿元,总授信额度
271585,3.00亿元,总授信额度
271586,2.00亿元,总授信额度
271587,1.00亿元,总授信额度
271588,3.00亿元,总授信额度
271589,1.00亿元,总授信额度
271590,314.72亿元,总授信额度
271591,1.00亿元,总授信额度
271592,58.12亿元,总授信额度
271593,81.34亿元,总授信额度
271594,0.50亿元,总授信额度
271595,188.36亿元,总授信额度
271596,148.75亿元,总授信额度
271597,30.00亿元,总授信额度
271598,108.00亿元,总授信额度
271599,50.00亿元,总授信额度
271600,25.47亿元,总授信额度
271601,7.27亿元,总授信额度
271602,52.10亿元,总授信额度
271603,32.00亿元,总授信额度
271604,89.55亿元,总授信额度
271605,6.50亿元,总授信额度
271606,60.00亿元,总授信额度
271607,40.00亿元,总授信额度
271608,37.00亿元,总授信额度
271609,875.00亿元,总授信额度
271610,19.30亿元,总授信额度
271611,248.51亿元,总授信额度
271612,0.70亿元,总授信额度
271613,0.99亿元,总授信额度
271614,1.00亿元,总授信额度
271615,337.30亿元,总授信额度
271616,160.20亿元,总授信额度
271617,160.05亿元,总授信额度
271618,39.37亿元,总授信额度
271619,84.90亿元,总授信额度
271620,60.40亿元,总授信额度
271621,7.30亿元,总授信额度
271622,9.25亿元,总授信额度
271623,8.92亿元,总授信额度
271624,1.10亿元,总授信额度
271625,1.00亿元,总授信额度
271626,20.10亿元,总授信额度
271627,50.20亿元,总授信额度
271628,4.00亿元,总授信额度
271629,29.93亿元,总授信额度
271630,2.00亿元,总授信额度
271631,0.02亿元,总授信额度
271632,0.98亿元,总授信额度
271633,0.50亿元,总授信额度
271634,0.40亿元,总授信额度
271635,4.35亿元,总授信额度
271636,1.03亿元,总授信额度
271637,154.18亿元,总授信额度
271638,51.69亿元,总授信额度
271639,144.50亿元,总授信额度
271640,54.60亿元,总授信额度
271641,570.19亿元,总授信额度
271642,22.76亿元,总授信额度
271643,21.20亿元,总授信额度
271644,16.00亿元,总授信额度
271645,2.00亿元,总授信额度
271646,100.30亿元,总授信额度
271647,2.00亿元,总授信额度
271648,1726.00亿元,总授信额度
271649,28.49亿元,总授信额度
271650,38.31亿元,总授信额度
271651,47.70亿元,总授信额度
271652,7.60亿元,总授信额度
271653,7.60亿元,总授信额度
271654,10.00亿元,总授信额度
271655,3.50亿元,总授信额度
271656,3.00亿元,总授信额度
271657,79.40亿元,总授信额度
271658,17.10亿元,总授信额度
271659,3.00亿元,总授信额度
271660,3.00亿元,总授信额度
271661,12.00亿元,总授信额度
271662,3.00亿元,总授信额度
271663,12.30亿元,总授信额度
271664,2.50亿元,总授信额度
271665,3.30亿元,总授信额度
271666,9.50亿元,总授信额度
271667,6.02亿元,总授信额度
271668,3.20亿元,总授信额度
271669,5.00亿元,总授信额度
271670,4.00亿元,总授信额度
271671,10.00亿元,总授信额度
271672,16.85亿元,总授信额度
271673,6.00亿元,总授信额度
271674,8.00亿元,总授信额度
271675,8.00亿元,总授信额度
271676,5.00亿元,总授信额度
271677,120.67亿元,总授信额度
271678,0.10亿元,总授信额度
271679,0.40亿元,总授信额度
271680,4.00亿元,总授信额度
271681,8.00亿元,总授信额度
271682,4.65亿元,总授信额度
271683,1.20亿元,总授信额度
271684,5.00亿元,总授信额度
271685,3.00亿元,总授信额度
271686,0.80亿元,总授信额度
271687,0.50亿元,总授信额度
271688,27.15亿元,总授信额度
271689,32.90亿元,总授信额度
271690,19.00亿元,总授信额度
271691,6.43亿元,总授信额度
271692,13.00亿元,总授信额度
271693,10.50亿元,总授信额度
271694,8.00亿元,总授信额度
271695,1.63亿元,总授信额度
271696,3.00亿元,总授信额度
271697,5.00亿元,总授信额度
271698,2.00亿元,总授信额度
271699,10.00亿元,总授信额度
271700,3.50亿元,总授信额度
271701,2.00亿元,总授信额度
271702,16.00亿元,总授信额度
271703,1.00亿元,总授信额度
271704,63.00亿元,总授信额度
271705,1.00亿元,总授信额度
271706,1.00亿元,总授信额度
271707,0.80亿元,总授信额度
271708,1.00亿元,总授信额度
271709,1.20亿元,总授信额度
271710,1.00亿元,总授信额度
271711,3884.00亿元,总授信额度
271712,8.60亿元,总授信额度
271713,11.92亿元,总授信额度
271714,57.30亿元,总授信额度
271715,223.91亿元,总授信额度
271716,183.00亿元,总授信额度
271717,4.00亿元,总授信额度
271718,2.00亿元,总授信额度
271719,2.00亿元,总授信额度
271720,14.00亿元,总授信额度
271721,4.50亿元,总授信额度
271722,3.00亿元,总授信额度
271723,13.00亿元,总授信额度
271724,20.00亿元,总授信额度
271725,4.45亿元,总授信额度
271726,18.60亿元,总授信额度
271727,5.50亿元,总授信额度
271728,10.00亿元,总授信额度
271729,5.00亿元,总授信额度
271730,2.00亿元,总授信额度
271731,2.00亿元,总授信额度
271732,6.00亿元,总授信额度
271733,10.44亿元,总授信额度
271734,126.49亿元,总授信额度
271735,0.10亿元,总授信额度
271736,400.31亿元,总授信额度
271737,194.00亿元,总授信额度
271738,115.00亿元,总授信额度
271739,93.00亿元,总授信额度
271740,63.37亿元,总授信额度
271741,62.32亿元,总授信额度
271742,81.31亿元,总授信额度
271743,54.00亿元,总授信额度
271744,50.40亿元,总授信额度
271745,79.60亿元,总授信额度
271746,30.00亿元,总授信额度
271747,26.80亿元,总授信额度
271748,24.00亿元,总授信额度
271749,46.00亿元,总授信额度
271750,17.00亿元,总授信额度
271751,20.10亿元,总授信额度
271752,15.00亿元,总授信额度
271753,19.50亿元,总授信额度
271754,10.00亿元,总授信额度
271755,10.00亿元,总授信额度
271756,10.00亿元,总授信额度
271757,9.00亿元,总授信额度
