:START_ID,relationship,:END_ID,:TYPE
264772,合作银行,246372,合作银行
264773,合作银行,246028,合作银行
264774,合作银行,246039,合作银行
264775,合作银行,246015,合作银行
264776,合作银行,246210,合作银行
264777,合作银行,246091,合作银行
264778,合作银行,246373,合作银行
264779,合作银行,246196,合作银行
264780,合作银行,246017,合作银行
264781,合作银行,246200,合作银行
264782,合作银行,246017,合作银行
266450,合作银行,246027,合作银行
264784,合作银行,246384,合作银行
264785,合作银行,246386,合作银行
264786,合作银行,246385,合作银行
264787,合作银行,246024,合作银行
264788,合作银行,246375,合作银行
264789,合作银行,252296,合作银行
264790,合作银行,246031,合作银行
264791,合作银行,246019,合作银行
264792,合作银行,246091,合作银行
264793,合作银行,246027,合作银行
264794,合作银行,246017,合作银行
264795,合作银行,246017,合作银行
264796,合作银行,246212,合作银行
264797,合作银行,246448,合作银行
264798,合作银行,246017,合作银行
264799,合作银行,246023,合作银行
264800,合作银行,246025,合作银行
264801,合作银行,248780,合作银行
264802,合作银行,246024,合作银行
264803,合作银行,246028,合作银行
264804,合作银行,246091,合作银行
264805,合作银行,246212,合作银行
264806,合作银行,246117,合作银行
264811,合作银行,246015,合作银行
264808,合作银行,246461,合作银行
264809,合作银行,246040,合作银行
264821,合作银行,252296,合作银行
264811,合作银行,246229,合作银行
264812,合作银行,246027,合作银行
264813,合作银行,246039,合作银行
264814,合作银行,246462,合作银行
264815,合作银行,246019,合作银行
264816,合作银行,264192,合作银行
264817,合作银行,246463,合作银行
264818,合作银行,246165,合作银行
264819,合作银行,246464,合作银行
264820,合作银行,246465,合作银行
264821,合作银行,246466,合作银行
264822,合作银行,246467,合作银行
264823,合作银行,246468,合作银行
264824,合作银行,246469,合作银行
264825,合作银行,246017,合作银行
264826,合作银行,246017,合作银行
264827,合作银行,246034,合作银行
276208,合作银行,246476,合作银行
276208,合作银行,246477,合作银行
282745,合作银行,246042,合作银行
264831,合作银行,246513,合作银行
264832,合作银行,246514,合作银行
264833,合作银行,246016,合作银行
264834,合作银行,246515,合作银行
264835,合作银行,246516,合作银行
264836,合作银行,246017,合作银行
294874,合作银行,246519,合作银行
264838,合作银行,246017,合作银行
264839,合作银行,246520,合作银行
264840,合作银行,246017,合作银行
280976,合作银行,246031,合作银行
264842,合作银行,246025,合作银行
264843,合作银行,246024,合作银行
264844,合作银行,246023,合作银行
264845,合作银行,248780,合作银行
264846,合作银行,246027,合作银行
264847,合作银行,252296,合作银行
264848,合作银行,246031,合作银行
264849,合作银行,246029,合作银行
264850,合作银行,246053,合作银行
264851,合作银行,246359,合作银行
264852,合作银行,246037,合作银行
264853,合作银行,246091,合作银行
264854,合作银行,246212,合作银行
264855,合作银行,246017,合作银行
272153,合作银行,246541,合作银行
292883,合作银行,246542,合作银行
301508,合作银行,246551,合作银行
264859,合作银行,252296,合作银行
264874,合作银行,246526,合作银行
264866,合作银行,246024,合作银行
264862,合作银行,246023,合作银行
264876,合作银行,246552,合作银行
264864,合作银行,246466,合作银行
264875,合作银行,246553,合作银行
264866,合作银行,246025,合作银行
264867,合作银行,248780,合作银行
264868,合作银行,246027,合作银行
264869,合作银行,246554,合作银行
264874,合作银行,246028,合作银行
264871,合作银行,246555,合作银行
264872,合作银行,246019,合作银行
264873,合作银行,246102,合作银行
264874,合作银行,246092,合作银行
264875,合作银行,246040,合作银行
264876,合作银行,246556,合作银行
264877,合作银行,246017,合作银行
264878,合作银行,246023,合作银行
264879,合作银行,246016,合作银行
264880,合作银行,246028,合作银行
264881,合作银行,248780,合作银行
264882,合作银行,246106,合作银行
264883,合作银行,246019,合作银行
264884,合作银行,246029,合作银行
264885,合作银行,246040,合作银行
264886,合作银行,246015,合作银行
264887,合作银行,246007,合作银行
264888,合作银行,252296,合作银行
264889,合作银行,246017,合作银行
264890,合作银行,246016,合作银行
264891,合作银行,246565,合作银行
264892,合作银行,246028,合作银行
264893,合作银行,246038,合作银行
264894,合作银行,246319,合作银行
264895,合作银行,246027,合作银行
264896,合作银行,246025,合作银行
264897,合作银行,246566,合作银行
264898,合作银行,246017,合作银行
264899,合作银行,246027,合作银行
264906,合作银行,246015,合作银行
264901,合作银行,248780,合作银行
264907,合作银行,246040,合作银行
264903,合作银行,246023,合作银行
264904,合作银行,246117,合作银行
264906,合作银行,246024,合作银行
264906,合作银行,246039,合作银行
264907,合作银行,246043,合作银行
264912,合作银行,246595,合作银行
264909,合作银行,246596,合作银行
264912,合作银行,246597,合作银行
264912,合作银行,246598,合作银行
264912,合作银行,246257,合作银行
264913,合作银行,246599,合作银行
264914,合作银行,246017,合作银行
264915,合作银行,246023,合作银行
264916,合作银行,248780,合作银行
264917,合作银行,246025,合作银行
264918,合作银行,246053,合作银行
