:START_ID,relationship,:END_ID,:TYPE
74569,发行股票,378613,发行股票
37778,发行股票,379899,发行股票
206878,发行股票,377098,发行股票
224122,发行股票,377516,发行股票
244816,发行股票,376538,发行股票
44386,发行股票,381272,发行股票
58303,发行股票,375931,发行股票
66893,发行股票,378710,发行股票
153704,发行股票,380078,发行股票
148194,发行股票,379164,发行股票
184199,发行股票,380048,发行股票
116478,发行股票,380944,发行股票
186451,发行股票,378596,发行股票
129492,发行股票,380862,发行股票
64126,发行股票,378647,发行股票
196647,发行股票,380682,发行股票
202696,发行股票,381314,发行股票
15233,发行股票,381297,发行股票
38733,发行股票,377766,发行股票
57269,发行股票,378238,发行股票
196798,发行股票,379828,发行股票
134860,发行股票,376439,发行股票
106384,发行股票,376788,发行股票
24993,发行股票,380173,发行股票
24993,发行股票,381086,发行股票
26820,发行股票,376095,发行股票
148445,发行股票,375932,发行股票
201850,发行股票,378907,发行股票
50760,发行股票,377106,发行股票
149948,发行股票,378568,发行股票
124911,发行股票,378668,发行股票
93728,发行股票,376802,发行股票
25313,发行股票,375917,发行股票
59057,发行股票,380564,发行股票
200632,发行股票,376674,发行股票
49475,发行股票,377184,发行股票
16206,发行股票,377941,发行股票
84160,发行股票,376468,发行股票
99752,发行股票,376829,发行股票
41395,发行股票,376930,发行股票
23715,发行股票,377519,发行股票
12337,发行股票,376138,发行股票
197089,发行股票,380126,发行股票
186477,发行股票,378598,发行股票
78565,发行股票,380291,发行股票
198218,发行股票,377108,发行股票
234469,发行股票,379860,发行股票
197830,发行股票,378349,发行股票
880,发行股票,380324,发行股票
41418,发行股票,379188,发行股票
41418,发行股票,380684,发行股票
216068,发行股票,379791,发行股票
33864,发行股票,378878,发行股票
244829,发行股票,380454,发行股票
187601,发行股票,380236,发行股票
150948,发行股票,378419,发行股票
89497,发行股票,381150,发行股票
162064,发行股票,378930,发行股票
22317,发行股票,378646,发行股票
91568,发行股票,376954,发行股票
224050,发行股票,379705,发行股票
244714,发行股票,376504,发行股票
182600,发行股票,380937,发行股票
158232,发行股票,380204,发行股票
117511,发行股票,377324,发行股票
30136,发行股票,377234,发行股票
30136,发行股票,376243,发行股票
31742,发行股票,376644,发行股票
108037,发行股票,376516,发行股票
90897,发行股票,379709,发行股票
8838,发行股票,378050,发行股票
193140,发行股票,377812,发行股票
179661,发行股票,379883,发行股票
74496,发行股票,378164,发行股票
82061,发行股票,380639,发行股票
98180,发行股票,379614,发行股票
44107,发行股票,378194,发行股票
113519,发行股票,380227,发行股票
41177,发行股票,375843,发行股票
87184,发行股票,378053,发行股票
100308,发行股票,377663,发行股票
184376,发行股票,380652,发行股票
194642,发行股票,380919,发行股票
244737,发行股票,376533,发行股票
113401,发行股票,379123,发行股票
200366,发行股票,377378,发行股票
100291,发行股票,376785,发行股票
25561,发行股票,376086,发行股票
63391,发行股票,376278,发行股票
8698,发行股票,378717,发行股票
42101,发行股票,381306,发行股票
225029,发行股票,377916,发行股票
116709,发行股票,378498,发行股票
228571,发行股票,379458,发行股票
112568,发行股票,378996,发行股票
31936,发行股票,379722,发行股票
226649,发行股票,375881,发行股票
111676,发行股票,381215,发行股票
25619,发行股票,377446,发行股票
162565,发行股票,377844,发行股票
154148,发行股票,380336,发行股票
83506,发行股票,376297,发行股票
127786,发行股票,380476,发行股票
176270,发行股票,379625,发行股票
26416,发行股票,377556,发行股票
26416,发行股票,376675,发行股票
223876,发行股票,378960,发行股票
64667,发行股票,377958,发行股票
183759,发行股票,380671,发行股票
87084,发行股票,377810,发行股票
8356,发行股票,376107,发行股票
60877,发行股票,379758,发行股票
213063,发行股票,376207,发行股票
79590,发行股票,379265,发行股票
132250,发行股票,377628,发行股票
244638,发行股票,380887,发行股票
181943,发行股票,376073,发行股票
156745,发行股票,379938,发行股票
9515,发行股票,377825,发行股票
113168,发行股票,376972,发行股票
84079,发行股票,376085,发行股票
61003,发行股票,377802,发行股票
176970,发行股票,380266,发行股票
235138,发行股票,376364,发行股票
123096,发行股票,376658,发行股票
129920,发行股票,376859,发行股票
225795,发行股票,379174,发行股票
161528,发行股票,377897,发行股票
58800,发行股票,377659,发行股票
129968,发行股票,376212,发行股票
22440,发行股票,379831,发行股票
138123,发行股票,377787,发行股票
6033,发行股票,381268,发行股票
24090,发行股票,376676,发行股票
8692,发行股票,378600,发行股票
205691,发行股票,379137,发行股票
189078,发行股票,380762,发行股票
215380,发行股票,376688,发行股票
214166,发行股票,379002,发行股票
150737,发行股票,379010,发行股票
94493,发行股票,376493,发行股票
7298,发行股票,379507,发行股票
7298,发行股票,379585,发行股票
37104,发行股票,376238,发行股票
75861,发行股票,376014,发行股票
7881,发行股票,380525,发行股票
23201,发行股票,378347,发行股票
212724,发行股票,378657,发行股票
64119,发行股票,377753,发行股票
150929,发行股票,378042,发行股票
50440,发行股票,378736,发行股票
160678,发行股票,378067,发行股票
193320,发行股票,375725,发行股票
22571,发行股票,378162,发行股票
88654,发行股票,376909,发行股票
155000,发行股票,379485,发行股票
161633,发行股票,378766,发行股票
205073,发行股票,376899,发行股票
84981,发行股票,377725,发行股票
26674,发行股票,377969,发行股票
112677,发行股票,380497,发行股票
146367,发行股票,377638,发行股票
134601,发行股票,380890,发行股票
106168,发行股票,377441,发行股票
227244,发行股票,376121,发行股票
44749,发行股票,380201,发行股票
67595,发行股票,377431,发行股票
244819,发行股票,377852,发行股票
148037,发行股票,378356,发行股票
26824,发行股票,381237,发行股票
244827,发行股票,380804,发行股票
232047,发行股票,375956,发行股票
151619,发行股票,377038,发行股票
150117,发行股票,378880,发行股票
60031,发行股票,378900,发行股票
113693,发行股票,376434,发行股票
147971,发行股票,380164,发行股票
143416,发行股票,381026,发行股票
244824,发行股票,375712,发行股票
113307,发行股票,380973,发行股票
172752,发行股票,380471,发行股票
206227,发行股票,379992,发行股票
161564,发行股票,379985,发行股票
123088,发行股票,376460,发行股票
131495,发行股票,375935,发行股票
74342,发行股票,379693,发行股票
142261,发行股票,377031,发行股票
152064,发行股票,380084,发行股票
31052,发行股票,378231,发行股票
226847,发行股票,378153,发行股票
182160,发行股票,380092,发行股票
150662,发行股票,381159,发行股票
24402,发行股票,380886,发行股票
183385,发行股票,379011,发行股票
32383,发行股票,378484,发行股票
182194,发行股票,377764,发行股票
149081,发行股票,379538,发行股票
96175,发行股票,376100,发行股票
148007,发行股票,378831,发行股票
143951,发行股票,379292,发行股票
210792,发行股票,379501,发行股票
148992,发行股票,378493,发行股票
215845,发行股票,380290,发行股票
142997,发行股票,379423,发行股票
142664,发行股票,379833,发行股票
37332,发行股票,381116,发行股票
134856,发行股票,376588,发行股票
79017,发行股票,377709,发行股票
244681,发行股票,377735,发行股票
244681,发行股票,379284,发行股票
101575,发行股票,377066,发行股票
9738,发行股票,380396,发行股票
223286,发行股票,377090,发行股票
150889,发行股票,376221,发行股票
161402,发行股票,379802,发行股票
130219,发行股票,375632,发行股票
69764,发行股票,376185,发行股票
8937,发行股票,381313,发行股票
173158,发行股票,379504,发行股票
221865,发行股票,377283,发行股票
127285,发行股票,378582,发行股票
223922,发行股票,380860,发行股票
190782,发行股票,379786,发行股票
159084,发行股票,378319,发行股票
63171,发行股票,376406,发行股票
155936,发行股票,377765,发行股票
174898,发行股票,377624,发行股票
185432,发行股票,377925,发行股票
28898,发行股票,379794,发行股票
223011,发行股票,377769,发行股票
116920,发行股票,378116,发行股票
62584,发行股票,380159,发行股票
87255,发行股票,377356,发行股票
173190,发行股票,380117,发行股票
147763,发行股票,379632,发行股票
47909,发行股票,378512,发行股票
100281,发行股票,379392,发行股票
131115,发行股票,381020,发行股票
244656,发行股票,376578,发行股票
116009,发行股票,377854,发行股票
176113,发行股票,376473,发行股票
125867,发行股票,377970,发行股票
22602,发行股票,377171,发行股票
146116,发行股票,376213,发行股票
29483,发行股票,377124,发行股票
149727,发行股票,380657,发行股票
104502,发行股票,379170,发行股票
231449,发行股票,378076,发行股票
234048,发行股票,379103,发行股票
92692,发行股票,377393,发行股票
64763,发行股票,377131,发行股票
132089,发行股票,380177,发行股票
19502,发行股票,379005,发行股票
202976,发行股票,376635,发行股票
183427,发行股票,379248,发行股票
99786,发行股票,378391,发行股票
